一次性饭盒,8
一次性盒饭,8
一次性酒精棉,8
一次性口罩,8
一次性筷子,8
一次性莱盒,8
一次性内裤,8
一次性牛奶袋,8
一次性日用品,8
一次性勺子,8
一次性手套,8
一次性塑料,8
一次性塑料袋,8
一次性塑料饭盒,8
一次性塑料盒,8
一次性塑料盒饭,8
一次性塑料盒饭盒,8
一次性透明盒子,8
一次性拖鞋,8
一次性碗,8
一次性鞋套,8
一次性牙刷,8
一次性雨衣,8
一次性针筒,8
一次性纸袋,8
一次性纸盒,8
一次性纸尿裤,8
一次性纸碗,8
用过的一次性筷子,8
葱,16
葱蒜,16
洋葱皮,16
醋瓶,4
脆骨,16
水果脆,16
内存条,4
打底裤,4
打火机,8
打火机油,8
打湿的纸巾,8
打碎的碗,8
打印的照片,2
打印的纸,4
打印过的废纸,4
打印过的胶片,2
打印过的纸,4
打印机,4
打印机墨盒,4
打印机硒鼓,4
打印墨盒,4
打印用纸,4
打印照片,8
打印纸,4
废打印纸,4
废旧打印机,4
废弃打印机,4
粉碎后的打印纸,8
金属打火机,8
塑料打火机,8
大骨头,8
大猪蹄子,4
大的骨头,8
大的肉骨头,8
大豆,16
大哥大,4
大骨,8
大骨（如：猪腿骨）,8
大核桃壳,8
大件垃圾,32
大龙虾,16
大米,16
大米袋,8
大排,16
大排骨,8
大排骨头,8
大螃蟹壳,16
大蒜,16
大头钉,8
大衣,4
大闸蟹,16
大闸蟹壳,16
貂皮大衣,4
放大镜,4
过期大米,16
牛大骨,8
猪大骨,8
带防晒霜的防晒霜罐,8
带酱汁的塑料袋,8
带胶制品,8
带肉牛骨头,8
带血塑料袋,8
带有狗屎的纸巾,8
带鱼骨头,16
缎带,4
废胶带,8
封箱带,8
封箱胶带,8
高裤腰带,8
海带,16
胶带,8
胶带纸,8
领带,4
录像带,2
皮带,4
双面胶带,8
丝带,4
塑料带,8
塑料胶带,8
透明胶带,8
小修正带,8
鞋带,4
信封带,4
修正带,8
修正带内芯,8
腰带,4
扎带,8
纸带,4
电暖手袋,4
电热水袋,4
调味袋,8
豆浆袋,8
豆浆袋子,8
废旧塑料袋,8
废塑料袋,8
干净的垃圾袋,8
干净的塑料袋,8
购物纸袋,4
海苔袋子,8
厚塑料袋,8
厚型塑料袋,8
旧纸袋,4
咖啡袋,8
可降解垃圾袋,8
可降解塑料袋,8
快递袋,8
快递袋子,8
快递纸袋,4
垃圾袋,8
垃圾塑料袋,8
辣条袋子,8
冷饮袋,8
利乐枕牛奶袋,4
零食袋,8
旅行袋,4
麻袋,8
马夹袋,8
马夾袋,8
马甲袋,8
麦当劳纸袋,8
美术袋,8
米袋,8
密封袋,8
面膜袋,8
奶粉袋,8
尿袋,8
牛奶袋,8
牛奶纸袋,8
暖水袋,4
泡沫袋,8
破损垃圾袋,8
普通塑料袋,8
气泡袋,8
巧克力袋子,8
清洁塑料袋,8
蛇皮袋,8
盛装湿垃圾的垃圾袋,8
湿的塑料袋,8
湿塑料袋,8
食品袋,8
食品塑封袋,8
食品塑料袋,8
食物塑料袋,8
食物纸袋,8
薯片袋,8
薯片袋子,8
水饺袋,8
饲料袋,8
塑胶袋,8
塑料袋,8
塑料袋子,8
塑料豆浆袋,8
塑料购物袋,8
塑料垃圾袋,8
塑料马夹袋,8
塑料酸奶袋,8
塑料文件袋,4
酸奶袋,8
酸奶袋子,8
透明塑料袋,8
文件袋,4
污染的塑料袋,8
污染塑胶袋,8
污水袋,8
污损垃圾袋,8
小蛋糕的袋子,8
小塑料袋,8
信封袋,4
一只塑料袋,8
医用导尿袋,0
用过的塑料袋,8
脏塑料袋,8
真空袋,8
纸袋,4
纸袋子,4
纸巾袋,8
纸质购物袋,4
中药袋,8
装海鲜的袋子,8
装垃圾的塑料袋,8
装湿垃圾的塑料袋,8
装鱼的袋子,8
担担面,16
电费账单,4
广告单,4
广告单页,4
账单,4
鸡毛掸,8
鸡毛掸子,8
海胆,16
海胆壳,8
鸡旦壳,16
圣诞树,0
弹簧,4
炸弹,0
子弹,8
蛋,16
蛋糕,16
蛋糕盒,8
蛋黄,16
蛋卷,16
蛋壳,16
蛋壳壳,16
蛋类,16
蛋殼,16
蛋挞,16
蛋挞壳,8
蛋挞皮,16
蛋挞托,8
风味蛋糕,16
鸡蛋,16
鸡蛋蛋壳,16
鸡蛋壳,16
奶油蛋糕,16
皮蛋壳,16
肉蛋,16
肉蛋加工食品,16
生的鸡蛋壳,16
生鸡蛋壳,16
熟鸡蛋,16
熟鸡蛋壳,16
塑料蛋盒,4
塑料鸡蛋盒,4
跳蛋,8
咸鸭蛋壳,16
刀片,4
电动剃须刀,4
飞刀,4
各类刀、刀片,4
刮胡子刀片,4
胡须刀,4
剪刀,4
金属刀片,4
金属剪刀,4
螺丝刀,4
美工刀,4
美工刀片,4
磨刀器,4
水果刀,4
塑料剃须刀,4
剃须刀,8
剃须刀片,4
屠龙刀,4
小刀,4
指甲刀,4
导线,4
道路落叶,0
塑料管道,4
拍立得,4
用过的卫生纸,8
的确良,4
掉落的头发,8
动物的尸体,0
肥宅用过的纸巾,8
废旧的收音机,4
废旧的手电筒,4
废旧的雨伞,8
废弃的毛巾,8
废弃的收音机,4
废弃的手电筒,4
废弃的树叶,16
废弃的树枝,16
废弃的纸巾,8
粉碎的纸,8
风干、晾晒的食品,16
干的纸尿裤,8
干净的塑料,4
干净的塑料勺,4
罐头食品的内容物,16
过期的糕团,16
过期的咖啡,16
过期的口香糖,8
过期的粮食,16
过期的湿纸巾,8
过期的燕麦片,16
过期的药,2
过期的药品,2
过期的油漆,2
过期的鱼油,16
过期的指甲油,2
孩子的尿片,8
孩子用过的尿片,8
喝完的咖啡罐,4
喝完的药瓶,2
核桃的壳,8
花生的壳,16
画过的铅化纸,8
画过画的纸,4
坏的花盆,8
坏了的玩具,4
坏了的碗,8
家庭的过期药品,2
家庭盆栽废弃的树叶,16
坚果的壳,8
剪下来的手工纸,8
旧的运动鞋,4
可回收的文具,4
空的饮料瓶,4
枯萎的花,16
枯萎的鲜花,16
晾干的柚子皮,16
猫的尸体,0
没用过的尿片,8
没有药的空药瓶,2
墨盒中的碳粉,8
墨水写过的纸,4
沐浴露的塑料瓶,4
排骨的骨头,16
泡过的枸杞子,16
盆栽的废弃树叶,16
瓶裝水的塑料瓶,4
破的碗,8
破了的碗,8
破碎的灯管,2
破碎的花盆,8
破碎的碗,8
敲碎的碗,8
人的头发,8
晒干的柚子皮,16
湿的纸巾,8
湿的纸尿裤,8
湿的纸张,8
湿掉的纸巾,8
使用过的猫砂,8
使用过的女性卫生巾,8
使用过的卫生巾,8
使用过的卫生纸,8
使用过的吸管,8
使用过的纸巾,8
手纸的纸芯,4
受过污染的纸,8
薯片的纸盒,4
树废弃的枝,16
水煮花生的壳,16
死掉的多肉植物,16
死掉的猫,0
死掉的植物,16
碎的废纸,8
蹄髈的骨头,16
吐痰的纸巾,8
玩坏的玩具,4
污染的衣服,8
污染的纸,8
污染较严重的纸张,8
污染严重的纸,8
污染严重的纸盒,8
污染严重的纸张,8
洗发水的瓶子,4
洗发水的塑料瓶,4
洗干净的牛奶盒,4
洗净的牛奶盒,4
洗净后的牛奶盒,4
洗澡掉的头发,8
夏威夷果的壳,8
写过的纸,4
写过字的宣纸,8
写过字的纸,4
谢了的花,16
严重污染的纸张,8
咬过的口香糖,8
用过的筷子,8
用过的猫砂,8
用过的尿片,8
用过的湿巾,8
用过的湿巾纸,8
用过的湿纸巾,8
用过的卫生巾,8
用过的吸管,8
用过的纸,8
用过的纸巾,8
用过的纸尿裤,8
用来装饰的假花,8
用剩的机油,0
油污过的纸,8
油污过的纸盒,8
有颜色的纸,8
有油漆的纸,8
鱼的内脏,16
脏的橡胶手套,8
脏的纸巾,8
沾有墨水的纸,8
煮花生的壳,16
装过食用油的塑料桶,4
装洗发水的塑料瓶,4
废弃荧光灯,4
荧光灯,2
灯管,2
灯管灯泡,2
灯具,32
灯炮,2
灯泡,2
电灯,4
电灯泡,2
废灯管,2
废灯泡,2
废节能灯,2
废节能灯管,2
废旧灯,2
废旧灯管,2
废旧灯泡,2
废旧日光灯,2
废旧台灯,4
废旧荧光灯,2
废旧荧光灯管,2
废弃节能灯,2
废日光灯管,2
废荧光灯管,2
废直式日光灯管,2
含汞荧光灯管,2
坏台灯,4
节能灯,2
节能灯管,2
节能灯泡,2
旧灯管,2
旧灯泡,2
卤素灯,2
卤素灯泡,2
日光灯,2
日光灯管,2
台灯,4
钨丝灯泡,2
吸顶灯,2
荧光灯管,2
荧光灯光,2
登山杖,4
凳子,32
坏凳子,32
塑料凳,4
低温牛奶盒子,4
滴滤咖啡,8
竹笛,8
底片,8
粉底,8
火锅底料,16
火锅汤底,16
平底锅,4
相片底片,2
地沟油,0
地瓜皮,16
地膜,0
地毯,4
地铁,64
地图,4
废地毯,4
废旧地毯,4
废弃地毯,4
扫地机,4
香烟蒂,8
烟蒂,8
烟蒂海绵头,8
快递盒,4
快递盒子,4
快递箱,4
快递信封,4
快递纸,8
快递纸箱,4
碘伏棉球,0
糕点,16
过期糕点,16
早点盒,8
垫子,4
防滑垫,4
废踏垫,8
狗尿垫,8
海绵垫,8
护垫,8
靠垫,4
尿垫,8
泡沫垫,8
塑料垫,4
塑料垫子,4
橡胶垫,8
瑜伽垫,4
竹垫,8
竹坐垫,8
电动玩具,4
电动洗脚盆,4
电动牙刷,4
电炖锅,4
电饭煲,4
电饭锅,4
电风扇,4
电锅,4
电焊丝,4
电话,4
电话机,4
电缆,4
电脑,4
电脑机箱,4
电脑配件,4
电脑屏幕,4
电脑小音响,4
电暖炉,4
电瓶,4
电器,4
电热水壶,4
电热水瓶,4
电热水器,4
电热毯,4
电热蚊香片,8
电容器,4
电扇,4
电视,4
电视机,4
电视机顶盒,4
电水壶,4
电梯,0
电玩具,4
电蚊拍,4
电蚊香,8
电蚊香片,8
电线,4
电线挿头,4
电影胶片,2
电影票,4
电源器,4
电源线,4
电熨斗,4
电子废弃物,4
电子垃圾,4
电子琴,4
电子书,4
电子书阅读器,4
电子体温计,4
电子温度计,4
电子游戏机,4
电子镇流器,4
电钻,4
儿童电动玩具,4
废电脑,4
废电器,4
废电视,4
废电线,4
废家电,4
废旧电脑,4
废旧电器,4
废旧电视机,4
废旧电线,4
废旧手电筒,4
废弃电线,4
坏电视机,4
家电,4
家用电器,4
旧电话机,4
旧电脑,4
旧电脑桌,32
旧电器,4
旧电视,4
旧电蚊拍,4
旧家电,4
旧手电筒,4
手电筒,4
手提电脑,4
小家电,4
行动电话,4
液晶电视,4
移动电源,4
淀粉,16
木雕,4
吊牌,4
衣服吊牌,8
钓鱼竿,8
钓鱼钩,8
钓鱼线,8
调味料,16
调味品,16
坏空调器,4
火锅调料,16
空调,4
空调机,4
空调两用风扇,4
空调扇,4
空调遥控器,4
泡面调料,16
碟片,8
光碟,8
塑料飞碟,4
碗碟,8
蝴蝶,16
丁字裤,8
钉书针,8
订书钉,8
螺丝钉,4
铁钉,4
图钉,8
洋钉,4
机顶盒,4
订书机,4
订书针,8
金属订书机,4
装订铁圈,4
冬瓜,16
冬笋壳,16
冬枣核,16
动物,0
动物废弃内脏,16
动物骨骼,8
动物骨头,16
动物毛,8
动物毛发,8
动物内脏,16
动物尸体,0
动物羽毛,8
旧运动鞋,4
移动硬盘,4
运动服,4
运动鞋,4
自动铅,8
果冻,16
果冻盒,8
冷冻食品,16
速冻饺子,16
速冻饺子内塑料盒,8
速冻水饺,16
水斗漏网,8
豆腐,16
豆腐干,16
豆腐盒,8
豆腐乳,16
豆腐塑料盒,8
豆腐渣,16
豆角壳,16
豆壳,16
豆类,16
豆渣,16
黑豆,16
黄豆,16
绿豆,16
绿豆芽,16
毛豆,16
毛豆结,16
毛豆壳,16
土豆,16
土豆皮,16
豌豆壳,16
豌豆殼,16
毒鼠强,2
杀毒剂,2
消毒片,8
消毒药片,2
有毒植物,16
杜蕾斯,8
废含汞温度计,2
废水银温度计,2
废温度计,2
含汞温度计,2
水银温度计,2
温度计,2
短裤,8
多肉,16
多肉植物,16
空养乐多瓶子,4
养乐多瓶,4
花朵,16
鹅,16
儿童玩具,4
婴儿纸尿裤,8
耳环,4
耳机,4
耳机线,4
耳屎,8
耳套,4
耳线,8
旧耳机,4
二手衣物,4
头发,8
发胶,8
发蜡,8
发霉食物,16
发票,8
发圈,8
废弃沙发,32
干头发,8
过期洗发水,8
护发素瓶,4
坏发卡,8
坏沙发,32
假发,8
假发套,8
旧沙发,32
落发,8
毛发,8
皮沙发,32
染发剂罐,2
染发剂壳,2
染发剂塑料罐,2
染发料瓶体,2
润发乳,8
沙发,32
湿头发,8
碎头发,8
头发丝,8
洗发精,8
洗发露瓶,4
洗发露瓶子,4
洗发水,8
洗发水罐,4
洗发水空瓶,4
洗发水瓶,4
洗发水瓶子,4
洗发水塑料瓶,4
洗发水桶,4
洗发液空瓶,4
洗发液空塑料瓶,4
自发热型发热贴,8
盐酸伐昔洛韦片,2
书法纸,4
番茄,16
番茄酱,16
番茄皮,16
番薯,16
饭,16
饭盒,8
饭团,16
饭碗,8
饭汁,16
隔夜饭,16
盒饭盒,8
聚乙烯饭盒,8
米饭,16
泡沫饭盒,8
剩饭,16
馊饭,16
塑料饭盒,4
外卖饭盒,8
午饭,16
稀饭,16
魔方,8
房门,64
防腐剂,8
防滑毯,8
防晒霜,8
防晒霜罐,4
防水气泡膜,8
防碎气泡膜,8
防撞塑料,8
纺织品,4
纺织物,4
废纺织物,4
录放机,4
胶囊咖啡,8
胶囊咖啡盒,4
咖啡,16
咖啡粉,16
咖啡过滤纸,8
咖啡胶囊,8
咖啡滤纸,8
咖啡渣,16
猫屎咖啡,16
三合一咖啡,16
飞机,0
肥料,8
肥皂,8
过期肥料,16
花肥,8
化肥,0
碎小肥皂,8
夫妻肺片,16
废弃植物,16
废含汞血压计,2
废花盆,8
废家具,32
废键盘,4
废胶片,2
废胶水,8
废金属,4
废酒瓶,4
废旧机油,0
废旧家具,32
废旧旧衣服,4
废旧轮胎,0
废旧收音机,4
废旧手机,4
废旧书,4
废旧塑料盒,4
废旧玩具,4
废旧蚊香,8
废旧洗衣机,4
废旧相片,2
废旧牙刷,8
废旧衣服,4
废旧衣物,4
废旧荧光管,2
废旧荧光屏,4
废旧纸箱,4
废旧纸张,4
废铝,4
废轮胎,0
废毛巾,8
废灭火器,4
废墨盒,4
废墨瓶,4
废木盒,4
废木料,64
废弃花盆,8
废弃环氧树脂,8
废弃计算机,4
废弃毛巾,8
废弃树叶,16
废弃树枝,16
废弃水粉颜料,8
废弃卫生棉,8
废弃卫生纸,8
废弃药品,2
废弃衣服,4
废弃衣物,4
废弃油脂,16
废弃纸张,4
废手机,4
废手纸,8
废书,4
废树叶,16
废塑料,4
废塑料盒,4
废锁头,4
废台式机,4
废毯子,4
废铁,4
废铁锅,4
废铜烂铁,4
废物箱,4
废硒鼓,4
废洗衣机,4
废相纸,2
废橡胶,8
废药,2
废药品,2
废药瓶,2
废衣服,4
废油漆,2
废油漆桶,2
废油桶,4
废织物,4
废植物,16
废纸,4
废纸盒,4
废纸巾,8
废纸箱,4
废纸屑,8
废纸张,4
盆栽废弃树叶,16
破损废旧衣服,4
卫生间废纸,8
医疗废弃用品,0
银行卡废旧,4
洗衣粉,8
粉丝,16
粉碎纸,8
粉碎纸张,8
过期面粉,16
过期奶粉,16
胡椒粉,16
螺蛳粉,16
面粉,16
墨粉,8
墨粉盒,4
奶粉,16
奶粉盖,4
奶粉罐,4
奶粉盒子,4
奶粉桶,4
散粉,8
湿面粉,16
石膏粉,8
石灰粉,8
水粉颜料,8
速溶饮料粉末,16
碳粉,8
碳粉匣,4
糖和藕粉,16
洗衣粉盒,4
洗衣粉瓶,4
小麦粉,16
椰壳粉,16
狗粪,0
鸡粪,8
猫粪,0
鸟粪,0
牛粪,0
猪粪,0
过期未开封食品,16
塑封纸,8
塑料封条,8
信封,4
蜂蜜罐,4
风干食品,16
风扇,4
风衣,4
风油精瓶,4
风筝,8
手风琴,32
缝纫针,8
敷料,8
过期护肤品,8
护肤品,8
护肤品空瓶,4
护肤品容器,4
护肤霜,8
护肤霜瓶,4
润肤露瓶子,4
润肤霜,4
爽肤水瓶,4
破旧衣服,4
服装,4
旧衣服,4
旧衣服属于,4
口服药,2
口服液瓶,2
口服液瓶子,2
烂衣服,4
破衣服,4
衣服,4
衣服挂牌,8
衣服是什么垃圾,4
羽绒服,4
脏污衣服,8
脏衣服,4
腐坏椰子,8
腐肉,16
复写纸,8
复印机,4
复印纸,4
纸塑铝复合,4
富贵竹,16
高附加值可回收物,4
锅盖,8
金属瓶盖,4
酒瓶盖,4
铝盖,4
啤酒盖,4
啤酒瓶盖,4
瓶盖,4
塑料盖,4
酸奶盖,8
铁盖子,4
小塑料盖子,4
指甲盖,8
干瓜子壳,16
干桂圆壳,16
干果,16
干果壳,8
干红枣,16
干花,16
干花生壳,16
干花生皮,16
干货,16
干净塑料,4
干橘子皮,16
干枯花,16
干枯玫瑰花,16
干垃圾,8
干拉圾,8
干辣椒,16
干毛巾,8
干尿裤,8
干树叶,16
干树枝,16
干香菇,16
干蟹壳,16
干药渣,16
干燥剂,8
干纸巾,8
桂圆干壳,16
过期牛肉干,16
烘干机,4
红枣干,16
蓝莓干,16
老干妈辣酱,16
荔枝干壳,16
榴莲干,16
芒果干,16
牛肉干,16
肉干,16
石灰干燥剂,8
食品干,16
食品干燥剂,8
树干,0
水果干,16
香蕉干,16
鸭胗干,16
衣物干燥剂,8
鱼干,16
甘蔗,16
甘蔗皮,8
甘蔗渣,16
晾衣杆,4
铁栏杆,64
玉米杆,16
桔柑,16
竹竿,8
鸡肝,16
感光胶片,2
感光片,2
感冒药,2
性感内裤,8
麦秆,16
农作物秸秆,0
钢化膜,8
钢筋,64
钢琴,32
钢丝,4
钢丝球,8
钢铁,4
旧浴缸,64
烟缸,4
鱼缸,4
浴缸,64
高跟鞋,4
高粱,16
高铁酸钾,2
乐高,4
睫毛膏,8
空牙膏,8
磨砂膏,8
石膏,8
塑料牙膏管,8
塑料牙膏皮,8
烫伤膏,2
雪花膏,8
牙膏,8
牙膏管,8
牙膏罐,8
牙膏皮,8
牙膏软管,8
药膏,8
年糕,16
雪糕纸,8
手写稿,8
广告用纸,4
广告纸,4
小广告,4
鸽子,16
皮革,4
皮革制品,4
蛤蜊,16
蛤蜊壳,8
蛤蜊肉,16
蛤蟆,16
花蛤,16
花蛤壳,8
隔离霜,8
个人计算机,4
各类过期食品,16
各类过期药品,2
树根,16
桔梗,16
工业垃圾,0
工资卡,4
加工类食品,16
金属工具,4
手工纸,8
公交卡,4
公交站牌,0
公仔,4
鸡公煲骨头,16
含汞体温计,2
含汞血压计,2
铁钩,4
狗,0
狗粑粑,0
狗狗尸体,0
狗骨头,8
狗粮,16
狗毛,8
狗肉,16
狗尸体,0
狗屎,0
狗屎纸,8
狗屎紙,8
狗熊,0
死狗,0
死狗死猫,0
小狗,0
小狗尸体,0
野狗,0
水垢,8
菌菇,16
蘑菇,16
香菇,16
墨盒硒鼓,4
晒鼓墨盒,4
硒鼓,4
硒鼓墨盒,4
古筝,4
碎骨,16
碎骨头,16
骨骼内脏,16
骨肉相连,16
骨头,8
骨头渣,16
鸡骨,16
鸡骨架,16
鸡骨头,16
鸡腿骨,16
鸡腿骨头,16
鸡鸭骨,16
鸡鸭骨头,16
肋骨,8
牛骨,8
牛骨头,8
牛排骨,16
牛肉骨头,8
牛头骨,8
牛腿骨,8
牛腿骨头,8
牛蛙骨头,16
排骨,16
排骨骨头,8
肉骨,8
肉骨头,8
肉骨头鱼骨头属于哪类,16
软骨,16
汤骨,8
筒骨,8
筒子骨,8
腿骨,8
小骨,16
小骨头,16
小排骨,16
小排骨头,16
鸭骨,16
鸭骨头,16
鸭腿骨,16
羊骨,8
羊骨头,8
羊腿骨,8
羊蝎子骨头,8
鱼骨,16
鱼骨，虾壳,16
鱼骨头,16
魚骨头,16
猪骨,8
猪骨头,8
猪排骨,16
猪肉骨头,8
猪腿骨,8
猪小骨,16
猪爪骨头,16
谷物,16
鸡屁股,16
香烟屁股,8
鸭屁股,16
烟屁股,8
固体胶,8
雨刮器,8
雨刮器橡胶条,8
瓜,16
瓜果,16
瓜果壳,16
瓜果皮,16
瓜果皮核,16
瓜孑皮,16
瓜壳,16
瓜皮,16
瓜皮果壳,16
瓜皮果皮,16
瓜子,16
瓜子花生壳,16
瓜子壳,16
瓜子皮,16
瓜子仁,16
哈密瓜皮,16
海瓜子,16
黄瓜,16
黄瓜皮,16
烂黄瓜,16
南瓜,16
南瓜皮,16
南瓜子壳,16
丝瓜,16
丝瓜瓤,16
甜瓜,16
西瓜,16
西瓜皮,16
西瓜片,2
西瓜籽,16
西瓜子,16
西瓜子壳,16
香瓜子,16
香瓜子壳,16
挂号纸,4
挂历,4
挂钟,4
护手霜软管,4
铝管,4
牛奶瓶吸管,8
塑料管,4
塑料吸管,8
太阳能热水管,4
吸管,8
阴极射线管,0
针管,8
罐头,4
罐头盒,4
罐头瓶,4
罐头食品,4
过期罐头,4
化妆品罐,4
金枪鱼罐头,4
金属罐,4
金属罐头,4
金属瓶罐,4
金属食品罐,4
可乐罐,4
空罐头,4
空小瓦斯罐,4
零食罐,8
铝罐,4
铝质易拉罐,4
煤气罐,4
煤油罐,4
面霜罐子,4
沐浴乳瓶罐,4
牛奶罐,4
啤酒罐,4
啤酒罐子,4
氢气罐,4
燃油罐,4
肉罐头,4
乳液罐,4
食品罐头,4
食品空罐头,4
食品塑料罐,4
食品用铁罐头,4
薯片罐,8
速食肉罐头,4
塑料罐,4
塑料罐子,4
痰盂罐,4
陶罐,8
铁罐,4
铁罐头,4
铁罐子,4
铁皮罐,4
铁皮罐头,4
压力罐,4
眼霜罐,4
易拉罐,4
饮料罐,4
饮料铝罐,4
油罐,4
油漆罐,2
鱼罐头,4
真空罐,4
光明牛奶盒,4
光盘,8
光盘片,8
光驱,4
荧光手环,8
玫瑰,16
玫瑰花,16
硅胶,8
龟壳,8
乌龟壳,8
桂圆,16
桂圆核,16
桂圆壳,16
桂圆皮,16
柜子,32
书柜,32
铁柜,64
衣柜,32
卫生纸滚筒,4
糖葫芦棍,8
铁棍,4
锅,4
火锅,16
火锅蘸酱,16
金属锅,4
旧铁锅,4
铝锅,4
麻辣香锅,16
破铁锅,4
砂锅,8
铁锅,4
压力锅,4
果核,16
果酱,16
果酱瓶,4
果壳,16
果粒,16
果皮,16
果肉,16
果实,16
果汁盒,4
果汁机,4
果汁瓶,4
果汁渣,16
果汁纸盒,4
火龙果皮,16
坚果,8
坚果果壳,8
坚果壳,8
开心果,8
开心果壳,8
烂苹果,16
烂水果,16
榴莲果核,8
榴莲果皮,8
芒果,16
芒果核,16
芒果皮,16
牛油果,16
牛油果核,8
牛油果壳,16
牛油果皮,16
苹果,16
苹果果核,16
苹果核,16
苹果壳,16
苹果皮,16
苹果手机,4
苹果屑,16
苹果杍,16
圣女果,16
蔬果,16
蔬果皮,16
水果,16
水果果肉,16
水果盒,8
水果茎枝,16
水果皮,16
水果塑料套,8
水果纸箱,4
塑料水果盒,4
塑料水果筐,4
糖果,16
糖果纸,8
无花果壳,16
夏威夷果,8
夏威夷果壳,8
腰果,16
硬果壳,8
硬果皮,8
柚子果肉,16
纸制糖果礼盒,4
过滤盒,8
过滤器,8
过滤芯,8
过期,0
过期化妆品,8
过期胶囊药物,2
过期口红,8
过期零食,16
过期猫粮,16
过期灭火器,4
过期农药,2
过期日历,4
过期食品,16
过期食物,16
过期筒装食品,16
过期卫生纸,8
过期药,2
过期药片,2
过期药品,2
过期药水,2
过期药物,2
过期隐形眼镜,8
过期芝麻酱,16
过期芝士,16
过期指甲油,2
过塑膜,8
净水器过滤,8
没用过尿片,8
使用过卫生纸,8
香烟过滤嘴,8
用过卫生纸,8
用过纸巾,8
哈士奇,0
孩子尿片,8
小孩子,0
海螺,16
海绵,8
海绵纸,8
海狮,0
海苔,16
海鲜,16
海鲜壳,8
海鲜纸盒,8
海洋球,4
湿海绵,8
有害垃圾,2
焊丝,4
焊锡,0
焊锡丝,0
汗衫,4
取号纸,8
合金玩具,4
沥青混合料,0
铝合金,4
护手霜盒,4
护手霜盒子,4
馄饨盒,8
金属盒,4
旧墨盒,4
旧纸盒,4
可降解塑料盒,4
空纸盒,4
快速面盒,8
拉面盒子,8
乐扣乐扣塑料盒,4
冷饮盒,8
利乐盒,4
墨盒,4
木盒,4
奶盒,4
牛奶盒,4
牛奶盒子,4
牛奶利乐盒,4
牛奶纸盒,4
泡面盒,8
泡面盒子,8
泡沫盒,4
泡沫盒子,4
泡沫纸盒,4
披萨盒,8
披萨盒子,8
巧克力盒子,8
食品盒,8
食品塑料盒,8
食品铁盒,4
食品纸盒,8
试剂盒,2
收纳盒,4
薯片盒,8
薯片盒子,8
薯片纸盒,8
水饺盒,8
塑胶盒,4
塑料盒,4
塑料盒纸,4
塑料盒子,4
塑料收纳盒,4
塑料酸奶盒,4
酸奶盒,4
酸奶纸盒,4
铁盒,4
铁皮盒,4
外卖盒,8
外卖盒子,8
外卖塑料盒,8
外卖纸盒,8
文具盒,4
锡纸盒,8
鲜奶盒,4
香烟盒,4
小米盒子,4
鞋盒,4
牙签盒,8
烟盒,8
眼镜盒,8
药片盒,2
音乐盒,8
饮料盒,4
硬塑料盒,4
蘸酱盒,8
纸盒,4
纸盒子,4
纸巾盒,4
纸酸奶盒,4
纸质酸奶盒,4
河豚,16
贺卡,4
黑框眼镜,8
黑色垃圾桶,4
黑曜石,8
黑珍猪,16
黑猪,16
烘手器,4
红酒瓶,4
红酒瓶瓶塞,8
红领巾,4
红木家具,32
红烧肉,16
红薯,16
红薯皮,16
红糖,16
红枣,16
红枣核,16
口红,8
西红柿,16
猕猴桃,16
呼叫器,4
珊瑚,8
滤水壶滤芯,8
暖水壶,4
塑料牛奶壶,4
塑料油壶,4
养身壶,4
养生壶,4
油壶,4
中药壶,8
胡桃壳,8
胡子,8
浆糊,8
虎牙,8
护脸霜瓶,4
护目镜,8
护手霜,8
花,16
花卉,16
花卉绿植,16
花卉植物,16
花甲,16
花甲壳,16
花椒,16
花篮,8
花露水瓶,4
花螺,16
花泥,8
花盆,8
花洒,4
花生,16
花生壳,16
花生米,16
花生衣,16
花生油桶,4
花叶,16
鸡米花,16
家庭花卉,16
酒精棉花,8
葵花籽,16
葵花籽壳,16
葵花子壳,16
落花生,16
棉花,8
棉花签,8
棉花球,8
棉花胎,4
棉花糖,16
湿花生,16
湿花生壳,16
水煮花生壳,16
死花,16
塑料花,8
塑料花盆,4
塑料花瓶,4
塑料假花,8
碎花瓶,8
西兰花,16
鲜花,16
绣花针,8
樱花,16
煮花生壳,16
装饰花,8
华为手机,4
金华火腿,16
精华液瓶,4
润滑剂,8
润滑油,8
画画颜料,8
画画纸,8
画纸,4
胶画,8
漫画,4
漫画书,4
名画,8
铅画纸,8
图画,8
油画,8
化纤衣物,4
化学试剂,2
化妆棉,8
化妆品空瓶,4
化妆刷,8
化妆水瓶,4
家庭绿化,16
空气净化器,4
空气净化器滤网,8
空气净化器滤芯,8
绿化,16
绿化修剪物,16
膨化食品,16
话梅,16
话筒,4
坏垃圾桶,4
坏马桶,64
坏手机,4
坏椅子,32
环氧树脂,8
手环,8
黄金,4
黄酒瓶,4
黄泥螺,16
黄芪,16
黄沙,64
黄桃,16
黄油,16
黄鱼,16
灰,8
煤灰,8
生石灰,8
石灰,64
石灰石,8
碳灰,8
蚊香灰,8
香灰,8
香烟灰,8
香烟灰烬,8
烟灰,8
徽章,8
回收物,4
回形针,8
可回收,4
可回收垃圾,4
可回收物,4
会员卡,4
婚戒,4
结婚证书,4
活性炭,8
活性炭滤芯,8
火机,8
火山石,8
火腿,16
空灭火器,4
灭火器,4
